drugBank_id,Smiles,cancer
DB12015,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F,1
DB12020,FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O,0
DB12026,CC[C@@H]1[C@@H]2CN([C@@H]1C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1)C(=O)[C@@H](NC(=O)O[C@@H]1C[C@H]1CCCCC(F)(F)C1=C(O2)N=C2C=C(OC)C=CC2=N1)C(C)(C)C,0
DB12028,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(Br)C(=O)NC1=O,1
DB12036,CCC1=C(O[C@@H]2CCN(C2)C(=O)C=C)N=C(NC2=CC=C(C=C2)N2CCC(CC2)N2CCN(C)CC2)C(=N1)C(N)=O,1
DB12060,[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O,1
DB12082,COC1=C(OC)C=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,1
DB12083,OS(=O)(=O)CCS[C@H]1CCO[P@@](=O)(N1)N(CCCl)CCCl,1
DB12107,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1,0
DB12130,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,1
DB12141,CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O,1
DB12146,COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC=C(OC)C(NCC(O)=O)=C2)C(OC)=C1,1
DB12147,COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1,1
DB12156,[H][C@@]1(CO)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12,1
DB12161,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,0
DB12174,COC1=C(OCCCCCCC(=O)NO)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1,1
DB12222,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O,1
DB12232,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,1
DB12245,CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,0
DB12253,CC\C(=C(\C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C2NN=CC2=C1)C1=CC=C(F)C=C1Cl,1
DB12257,[Pt],1
DB12267,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,1
DB12278,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
DB12291,CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N,1
DB12301,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,0
DB12323,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=N3)=C2)=CC(=C1)C(F)(F)F,1
DB12332,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,1
DB12340,[H][C@@](CCN1CCOCC1)(CSC1=CC=CC=C1)NC1=C(C=C(C=C1)S(=O)(=O)NC(=O)C1=CC=C(C=C1)N1CCN(CC2=C(CCC(C)(C)C2)C2=CC=C(Cl)C=C2)CC1)S(=O)(=O)C(F)(F)F,1
DB12364,COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1,0
DB12371,CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F,0
DB12376,ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,1
DB12377,OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O,0
DB12381,CN1N=CC2=CC(OC3=C(F)C=C(NC(=O)C4=CC=C(C)N(C4=O)C4=CC=C(F)C=C4)C=C3)=C(C=C12)C1=CNN=C1,1
DB12383,NC1=NC(=O)N(C=C1Cl)[C@H]1C[C@H](O)[C@@H](CO)O1,1
DB12391,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](CC=C)[C@H]1O)C1=CC=C2SC(C)=NC2=C1,1
DB12457,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1,0
DB12466,NC(=O)C1=NC(F)=CN=C1O,0
DB12473,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,1
DB12483,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,1
DB12500,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C,1
DB12515,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(N)C1=C3)C2=O,1
DB12523,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,0
DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,0
DB12537,N1N=CC=CC2=CC=CC=C12,0
DB12554,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,0
DB12559,NC(=O)CC[C@H](N(CCNC(=S)NC1=CC=C2C(=C1)C(=O)OC21C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2)C(=O)C1=CC=C(NCC2=CN=C3N=C(N)NC(=O)C3=N2)C=C1)C(O)=O,0
DB12565,CN(C)CC1=C(OC2=CC=CC=C12)C(=O)NCCOC1=CC=C(C=C1)C(=O)NO,1
DB12574,ClC1=C(Cl)C=C(NC(=O)NS(=O)(=O)C2=CC=C3OCCC3=C2)C=C1,1
DB12593,CN1C(\C=C\CO)=C(CO)C2=C1C(=O)C=C(N1CC1)C2=O,1
DB12612,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,0
DB12614,CC(C)CC1=CC=C(C=C1)[C@@H](C)C(=O)NS(C)(=O)=O,1
DB12637,CN(C)C1=CC=C(C=C1)[C@H]1C[C@]2(C)[C@@H](CC[C@]2(O)CCCO)[C@@H]2CCC3=CC(=O)CCC3=C12,1
DB12667,CCCC1=CC(=CC=N1)C(N)=S,0
DB12674,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4NC4=CC=C(OC)C=C54)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@@]2([H])N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,1
DB12677,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCC1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,1
DB12695,S=C=NCCC1=CC=CC=C1,1
DB12697,C[Se]C[C@H](N)C(O)=O,1
DB12727,OO[C@@H]1CCO[P@](=O)(N1)N(CCCl)CCCl,1
DB12730,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C1=NC=CS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,1
DB12736,OCCNC(=O)CN1C=CN=C1[N+]([O-])=O,1
DB12763,C[C@H](N)C1=CC=C(C=C1)[C@H](O)CNC(C)(C)C,1
DB12764,ClC1=CC=C(C=C1)C12CC3CC(CC(C3)(C1)C(=O)NCC1=CC=NC=C1)C2,1
DB12783,NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1,0
DB12825,[H][C@@]12C(=O)CC[C@]11CCC(C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O,0
DB12832,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCC3=CC=C(C=C3)N(CCCl)CCCl)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1
DB12839,COCCOCCCCCC(=O)NCCCC[C@H](N)C(O)=O,0
DB12860,[Ac],1
DB12867,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,0
DB12877,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0
DB12887,CCN(C1CCOCC1)C1=C(C)C(=CC(=C1)C1=CC=C(CN2CCOCC2)C=C1)C(=O)NCC1=C(C)C=C(C)NC1=O,1
DB12901,NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,1
DB12902,ClCCN(CCCl)P1(=O)OCCCN1CCCl,1
DB12933,OCCONC(=O)C1=CC(CN2OCCCC2=O)=C(F)C(F)=C1NC1=CC=C(I)C=C1F,1
DB12941,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,1
DB12952,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1
DB12967,C\C(\C=N\N=C(N)N)=N/N=C(N)N,1
DB12978,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,1
DB12987,COC1=C(Cl)C(OC)=C(Cl)C(=N1)C(Cl)(Cl)Cl,1
DB13005,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC(=NN3C3=CC4=CC=CN=C4C=C3)C(C)(C)C)C(F)=C2)=CC=N1,1
DB13014,CC1=C2C3=C(C)C=C(O)C4=C3C3=C5C2=C(C(O)=C1)C(=O)C1=C5C(=C(O)C=C1O)C1=C(O)C=C(O)C(C4=O)=C31,1
DB13030,OC[C@H]1O[C@H]([C@@H](F)[C@@H]1O)N1C=CC(=O)NC1=O,1
DB13056,NC1=NC(=NC(N)=N1)C1=C(Cl)C=CC(Cl)=C1,0
DB13069,CC1=NC=C(CNC(=O)N(CCCl)N=O)C(N)=N1,1
DB13125,CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1,0
DB13136,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,0
DB13145,[H][N]([H])([H])[Pt]1(OCC(=O)O1)[N]([H])([H])[H],1
DB13146,N[C@]1(C[C@H]([18F])C1)C(O)=O,0
DB13166,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,0
DB13167,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,0
DB13211,NC(=N)NCC1COC2=C(O1)C=CC=C2,0
DB13219,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,0
DB13221,CC(C)C(CC=C)C(=O)NC(N)=O,0
DB13225,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,0
DB13228,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,0
DB13231,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,0
DB13243,NC(=O)C1=CSC(=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1
DB13246,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,0
DB13248,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,0
DB13253,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,0
DB13256,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0
DB13259,CCCl,0
DB13265,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,0
DB13269,OCC1=C(Cl)C=C(Cl)C=C1,0
DB13273,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,0
DB13274,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0
DB13279,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,0
DB13284,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,0
DB13286,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,0
DB13292,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,0
DB13322,O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O,0
DB13323,ClC=C(Cl)Cl,0
DB13345,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0
DB13381,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,0
DB13501,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,0
DB13583,CC1=CC=CC=C1OCC(O)CO,0
DB13595,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],0
DB13615,O.[Na+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](NC(C)=O)C=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,1
DB13624,CNC(C)CC1=CC=CC=C1OC,0
DB13707,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0
DB13743,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,0
DB13766,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,0
DB13767,CN1N=NC2=CC=C(C=C12)[C@@H](N1C=NC=N1)C1=CC=C(Cl)C=C1,1
DB13781,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,0
DB13801,CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1,0
DB13805,CCC1(C(=O)NC(=O)NC1=O)C1=CC2CCC(C2)C1,0
DB13832,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O,1
DB13848,N[C@@H](CC1=CC(O)=C(O)C=C1[18F])C(O)=O,0
DB13874,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,1
DB13878,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F,0
DB13879,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1,0
DB13909,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O,0
DB13947,[H]N(N=C1CC[C@@]2(C)C(CC[C@@]3([H])[C@]4([H])CC[C@H](OC(=O)CCCCCC)[C@@]4(C)CC[C@]23[H])=C1)C(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0
DB13949,[Fe+3],0
DB13982,[177Lu],1
DB13985,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,1
DB13995,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB14013,CCOC(=O)N1CCC(CN(CC2=CC=C(S2)[N+]([O-])=O)CC2=CC=C(Cl)C=C2)C1,1
DB14033,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,0
DB14048,[Na+].[Na+].[Zr].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1,0
DB14067,OC(COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,1
DB14106,[Cu+].F[B-](F)(F)F.COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-],0
DB14184,O=C\C=C\C1=CC=CC=C1,0
DB14185,CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=CC=C(OCCCCN3CCN(CC3)C3=C(Cl)C(Cl)=CC=C3)C=C12,0
DB14186,OC\C=C\C1=CC=CC=C1,0
DB14193,[Zn++].CCN(CC)C([S-])=S.CCN(CC)C([S-])=S,0
DB14194,[Zn++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,0
DB14481,O.O.[Ca++].OP([O-])([O-])=O,0
DB14489,[Fe++].[O-]C(=O)CCC([O-])=O,0
DB14500,[KH],0
DB14502,[Na+].[Na+].OP([O-])([O-])=O,0
DB14506,[Li+].[OH-],0
DB14507,[Li+].[Li+].[Li+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
DB14517,[Al+3].[O-]P([O-])([O-])=O,0
DB14520,O.O.O.O.O.O.O.O.O.O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O.[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O,0
DB14533,[Cl-].[Cl-].[Zn++],0
DB14550,[Cl-].[Cl-].[Cl-].[67Ga+3],0
DB14568,[H][C@@](N(C(=O)[C@]1([H])CCC(=O)N1C1=NC=CC(=C1)C#N)C1=CC(F)=CN=C1)(C(=O)NC1CC(F)(F)C1)C1=C(Cl)C=CC=C1,1
DB14569,CN1N=NC(=N1)C1=NC=C(C=C1)C1=C(F)C=C(C=C1)N1C[C@H](CO)OC1=O,0
DB14575,NC(=O)N1C2=C(C[C@H](O)C3=C1C=CC=C3)C=CC=C2,0
DB14627,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,0
DB14644,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,1
DB14655,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,0
DB14723,O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1,1
DB14754,N[C@@H](COC(N)=O)CC1=CC=CC=C1,0
DB14763,CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1,0
DB14765,O=C(NC1=CC=C(C=C1)C1(CCCC1)C#N)C1=CC=CN=C1NCC1=CC=NC=C1,1
DB14783,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O,0
DB14792,CN1N=C2CSCC3=NN(C)C(CSC4=CC5=C(C=CC=C5)C(OCCCC5=C(N(C)C6=C5C=CC(Cl)=C6C2=C1C)C(O)=O)=C4)=C3,1
DB14844,CC1=CC=CC=C1CN1C2=NCCN2C2=C(CN(CC3=CC=CC=C3)CC2)C1=O,1
DB14860,C[C@@H](OC1=CC(=NN=C1N)C(=O)NC1=CC=C(C=C1)C(=O)N1C[C@H](C)N[C@H](C)C1)C1=C(Cl)C=CC(F)=C1Cl,1
DB14975,CC(C)N1N=CC=C1C1=C(COC2=CC=CC(O)=C2C=O)C=CC=N1,0
DB14989,CC(C)OC1=C(F)C=C(C=C1)C1=NN([C@@H](C)C2=C(C3=CC=CC(F)=C3)C(=O)C3=CC(F)=CC=C3O2)C2=C1C(N)=NC=N2,1
DB15035,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,1
DB15075,COC1=C(Cl)C(OC(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@H]5[C@@H]4CC=C3C2)[C@H](C)CCCC(C)C)=C(Cl)C(=N1)C(Cl)(Cl)Cl,1
DB15091,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,0
DB15133,CN1CCC(COC2=CN=C(N=C2)C2=CC(CN3N=C(C=CC3=O)C3=CC(=CC=C3)C#N)=CC=C2)CC1,1
DB15157,CN1CC[C@H]([C@@H]1CO)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(C=C1Cl)C(F)(F)F,1
DB15233,CN1C=C(C=N1)C1=CN2N=CN=C(N3CCN(CC3)C3=NC=C(C=N3)[C@@](C)(N)C3=CC=C(F)C=C3)C2=C1,1
DB15244,C[N+](C)(C)CCOP([O-])(=O)OCCCCCCCCCCCCCCCCCCC1=CC=C([131I])C=C1,1
DB15246,OC(=O)[C@@H](CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C1=C(/C=C/C2=CC(O)=C(O)C=C2)C(O)=C(O)C=C1,1
DB15281,CN1N=CC=C1NC1=NC=CC(=N1)C1=CC(=O)N(C=C1)[C@H](CO)C1=CC(F)=C(Cl)C=C1,1
DB15289,CC(=C)[C@H]1CCC(CO)=CC1,1
DB15296,N[C@H](CC1=CC=C(OC[18F])C=C1)C(O)=O,1
DB15299,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)C1=CC=CC(Cl)=C1)C1=CC=C(Cl)C=C1,1
DB15327,CN1CCN(CC1)C1=C(F)C=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3C=CNC3=N2)C=C1,1
DB15328,C[C@@H]1[C@@H](C[C@H](NC(=O)C2=CN=C3C[C@]4(CC3=C2)C(=O)NC2=NC=CC=C42)C(=O)N1CC(F)(F)F)C1=CC=CC=C1,0
DB15359,COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1,1
DB15366,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,1
DB15444,C[C@@H]1CN(C2=NC(=CC=C2C(=O)NS(=O)(=O)C2=CN(C)N=C2C)N2C=CC(OCC(C)(C)C(F)(F)F)=N2)C(C)(C)C1,0
DB15449,ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1Cl,1
DB15466,CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)C4=CC=C(C=C4)N(CCCl)CCCl)=CN3C)=CN2C)C=C1C(=O)NCCC(N)=N,1
DB15477,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1C2=CC=CC(O)=C2C(=O)C2=C1C=C(CO)C=C2O,0
DB15685,COC1=NC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=C1,1
DB15694,OC[C@H]1O[C@@H](N2CC[C@@H](O)NC2=O)C(F)(F)[C@@H]1O,1
DB15822,CO[C@]1(CC[C@@H](CC1)C1=NC(NC2=NNC(C)=C2)=CC(C)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1,1
DB15955,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CCC(C)=O,1
DB16050,CCCNC1=NC(NC2=CC=C(C=C2)C#N)=NC=C1C#CCCCNC(=O)[C@H](C)N(C)C(=O)\C=C\CN(C)C,1
DB16054,CN1C=C(C2=C(NC=C2)C1=O)C1=C2OC(C)(C)C(=O)N(C)C2=CC(=C1)S(C)(=O)=O,1
DB16124,COC1=CC=C2C(OC3=CC4=CC=CC(C(=O)NC5=CC=CC=C5N)=C4C=C3)=CC=NC2=C1,1
DB16137,C[C@H](NC1=C2N=CNC2=NC=N1)C1=C(C(=O)N2C(C)=CSC2=N1)C1=CC=CC(F)=C1,1
DB16185,CN1CCN(CC2=C(C=C(NC(=O)C3=CC(C#CC4=CC5=C(NN=C5)N=C4)=C(C)C=C3)C=C2)C(F)(F)F)CC1,1
DB16250,CN(C)C\C=C\C(=O)N1CCCC[C@H](C1)N1C(NC(=O)C2=CC=NC(C)=C2)=NC2=C1C(Cl)=CC=C2,1
